"Dates","Alabama","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Georgia","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New.Hampshire","New.Jersey","New.Mexico","New.York","North.Carolina","North.Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode.Island","South.Carolina","South.Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West.Virginia","Wisconsin","Wyoming","Florida","Dates"
"2021-12-12",286.8497,290.92413,284.10544,286.4431,286.47495,277.9061,279.9994,287.7404,280.6241,277.3419,277.8122,273.91864,282.26865,281.5722,288.5739,271.1062,279.8382,277.41766,272.81396,268.5209,286.31445,280.4122,278.07782,279.3575,285.60812,274.41074,279.1866,290.92816,276.2161,284.19138,271.48822,278.25693,284.97253,281.71957,277.8718,278.37143,285.9743,275.44968,283.513,290.6588,285.25128,274.10233,281.54745,278.08664,280.79245,270.04193,281.94016,293.85373,2021-12-12
"2021-12-19",288.1753,288.06726,286.5131,283.30838,286.79437,279.3614,282.9623,288.7929,279.27292,280.079,280.7919,277.64658,283.69003,284.12238,290.69485,273.50162,282.96942,279.0513,276.53677,270.9296,288.56464,282.37717,276.0778,281.07956,281.6096,276.60526,281.3282,290.54858,278.0855,286.8528,269.93863,280.9411,286.4453,279.5537,280.40512,279.59067,287.939,276.61047,286.14487,291.5196,283.0166,276.22726,284.91965,276.45108,284.3994,274.66577,282.18915,293.69098,2021-12-19
"2021-12-26",284.6241,291.18527,285.33463,284.9107,290.08414,273.62827,278.11273,284.29114,281.56137,279.16034,279.09705,276.24298,285.8559,282.16043,287.05225,266.89792,278.69412,272.83807,272.99933,267.43442,285.42352,282.40015,275.44742,283.22394,284.6847,270.09454,276.45197,293.78012,273.34048,282.65945,267.57254,278.71997,288.46088,280.66837,276.9119,273.52582,283.40018,276.5841,283.8085,292.2486,286.37347,269.903,281.11716,276.36942,281.1867,271.16138,285.45975,289.6914,2021-12-26
"2022-01-02",293.68973,285.0666,289.3536,281.5573,281.4439,278.52258,282.6302,293.63525,272.40225,277.63007,280.64264,268.19644,277.5915,288.12497,293.97745,271.58337,283.47028,277.61777,271.25137,258.51553,293.36862,280.04163,264.26105,272.47797,278.90594,275.1461,280.8401,287.08218,276.68295,291.91684,254.82608,281.61624,285.45352,274.20816,281.12213,278.41486,292.87714,263.93906,291.0476,292.40027,279.86322,274.47504,288.36,268.22348,288.02393,266.1155,274.87863,294.9319,2022-01-02
"2022-01-09",279.81332,290.09808,276.36627,286.3033,285.22244,271.29382,273.36154,282.18723,280.08896,266.7839,269.07758,264.20822,274.242,273.3376,282.92984,266.5068,273.5246,271.32733,267.31808,259.02225,279.2341,270.34024,270.53702,272.2932,285.78946,268.3172,272.14963,290.03375,269.41107,279.02734,258.23666,270.97885,277.5275,281.43063,271.5677,272.28085,281.33627,267.29053,275.44357,285.38962,285.43805,267.53915,275.34354,276.3394,274.08157,263.5755,280.16232,289.597,2022-01-09
"2022-01-16",281.0965,290.60895,280.34845,289.30353,287.76767,267.9913,271.83737,282.31857,281.68503,272.05835,271.73416,271.23288,281.33856,275.29425,283.32745,260.71796,272.37793,267.48877,265.0188,264.40787,281.03558,276.55408,282.5762,280.73773,286.0872,263.43826,270.32733,289.58688,265.36597,278.14227,271.11185,271.27615,281.81284,283.11646,269.9323,268.61072,280.4529,277.33987,277.91354,285.94147,285.07266,262.282,275.2803,280.0865,274.2662,264.6567,284.68512,288.69202,2022-01-16
"2022-01-23",277.59796,289.69177,276.24707,288.37045,285.02118,269.83667,273.10532,279.13272,280.06183,268.66895,270.11856,265.43256,277.07217,272.25653,279.99762,262.91962,272.89142,269.57965,266.62015,260.83328,277.16043,271.73212,278.45844,276.46164,284.605,265.8195,271.82925,287.75613,266.8364,276.24677,265.95108,269.90836,278.0565,283.05606,269.70163,270.76898,277.80655,272.86493,274.41278,283.59866,284.05792,264.66293,273.7808,279.9164,271.81052,263.1886,281.85556,285.58133,2022-01-23
"2022-01-30",278.97455,288.82867,277.4292,288.27753,284.03445,267.37152,270.70737,279.6704,278.50586,267.23447,267.29657,265.39853,278.02527,272.13577,280.43552,261.19733,271.05643,267.284,263.73233,260.40607,278.43152,272.40894,279.40366,277.58063,284.1926,263.78558,269.2823,287.10297,263.8946,276.57254,267.36066,266.96432,280.00693,281.71124,267.0954,268.3129,278.49692,273.7543,275.409,284.11862,282.94052,261.96255,273.71628,277.04626,271.2522,261.55057,281.10645,283.92377,2022-01-30
"2022-02-06",282.31082,286.5915,277.76358,286.51456,280.533,270.78278,274.86398,283.98605,276.85788,268.97055,270.50385,266.54144,275.82898,275.95514,282.40997,264.50928,274.74615,270.40433,266.67697,260.08804,280.6048,272.36502,273.58926,275.17697,282.45645,267.60748,273.04266,283.7753,268.28302,280.67474,263.40097,271.52103,277.0152,280.43207,271.23325,271.25995,282.81827,270.80634,278.60083,281.22562,280.53223,266.73294,277.3693,277.04092,276.25168,264.0405,276.86252,289.15427,2022-02-06
"2022-02-13",283.14676,292.9091,281.9373,293.7772,286.41144,276.0854,279.0861,283.87598,284.12433,272.61725,272.68768,271.08636,282.3711,278.5782,284.10925,272.3199,279.1669,275.8657,269.0932,264.5024,282.4123,277.59186,282.66937,280.7797,289.59866,273.82626,277.62082,289.01642,273.56036,282.4735,271.26706,274.15134,283.73227,287.32812,275.94113,276.62445,283.26126,276.71222,280.95566,286.57736,287.5328,272.91055,280.85248,282.46484,279.3046,267.17316,283.79282,287.9078,2022-02-13
"2022-02-20",284.0297,291.6705,282.94632,288.99435,287.40555,271.51852,275.11606,284.9683,283.2023,273.3066,273.50345,271.62216,281.89493,278.56384,285.69662,265.78204,275.34286,271.34476,267.77112,262.7317,284.25107,277.83267,279.3383,279.64194,287.6657,268.39914,273.56662,290.85446,269.2405,281.33798,265.65692,273.76044,284.117,283.55734,272.56955,271.99203,284.11795,274.62967,281.0091,287.9602,287.58884,267.22684,278.0514,280.86172,276.79108,266.20834,283.67062,289.64694,2022-02-20
"2022-02-27",286.94635,286.41562,277.31583,283.11786,278.72244,274.39703,279.22314,290.37653,273.65366,273.26645,275.1061,267.68924,272.2354,279.26984,285.1805,267.0512,279.50845,273.8449,268.0731,259.86734,283.7654,273.61105,266.59604,268.4273,280.0626,270.95465,277.28738,286.89578,272.66006,285.50217,258.92844,276.34988,274.8577,275.98892,276.67545,274.5184,289.11664,263.0361,281.4282,281.85782,279.51657,270.30914,282.21518,272.91147,280.9022,265.53986,271.32333,293.90826,2022-02-27
"2022-03-06",289.77216,293.1257,289.6072,289.2928,291.47412,273.11703,279.20096,290.29556,285.80615,282.19022,281.68008,280.0103,289.30203,286.49216,289.66034,265.55832,280.08603,272.0322,272.47635,270.06772,289.28717,286.35077,280.60498,284.25275,290.5366,268.73703,276.77985,294.6649,271.62958,287.0403,269.74106,280.34607,290.54193,284.57217,277.2803,273.26144,288.6736,278.26367,288.77475,292.48703,289.57626,268.40402,284.3209,282.17923,284.337,273.41745,287.19873,292.8712,2022-03-06
"2022-03-13",284.5878,288.31534,279.1557,287.81693,280.4522,277.24817,279.71,287.2841,279.74402,272.59366,274.24335,269.8623,275.6111,278.92957,283.6362,273.45584,279.93445,276.96768,269.57693,265.41293,282.4598,274.32294,274.22128,273.73535,284.1835,275.2741,278.6956,286.58893,274.4671,283.94986,266.96164,275.87756,278.20074,282.35822,277.29294,277.47604,286.43356,271.48944,280.7988,283.32098,282.6725,274.39856,281.5656,279.80576,279.81525,267.8386,276.13937,292.59262,2022-03-13
"2022-03-20",287.8376,295.31268,287.38046,290.18906,289.71545,282.3398,286.01898,288.59885,285.00412,285.63943,286.20163,283.07315,287.9299,287.1889,288.82742,276.50607,286.28098,281.62274,279.32608,278.3509,287.67368,286.96698,285.27103,286.91846,289.81784,280.35822,284.71527,293.92462,282.35135,288.20813,281.54593,286.46518,289.4147,284.3333,285.5844,281.45,288.5076,285.07846,287.33905,292.24274,289.4387,280.63336,287.61542,281.6721,287.6368,279.5418,286.71573,292.76898,2022-03-20
"2022-03-27",288.8006,297.03534,285.69632,294.9993,290.9321,279.22174,283.439,289.49713,289.88364,281.5353,281.90897,279.46353,284.7358,284.69186,289.84695,275.5999,283.7092,278.85065,275.79095,274.5358,288.08734,282.42654,285.3746,283.28506,295.3829,277.37692,281.2781,294.55106,278.01117,287.80814,276.69598,282.32956,286.7812,289.12436,280.7877,279.32492,289.0147,280.5333,285.98886,292.74576,293.47183,276.86835,285.8465,284.63336,284.61954,275.86978,288.9428,292.74655,2022-03-27
"2022-04-03",289.90402,296.1102,286.8532,290.82516,292.369,276.52322,279.43555,290.77063,288.27652,279.33234,278.8654,278.1558,286.8305,282.63278,291.67795,274.19394,279.84467,276.6822,273.913,274.49374,289.4947,283.05508,285.51984,284.1464,293.27164,275.13644,277.91818,296.65546,274.7952,285.97968,277.73062,278.69705,289.84915,286.17413,277.3899,277.03647,288.988,280.9145,285.58365,295.5433,293.60715,274.3266,282.6802,283.99014,281.42703,274.79922,289.5929,294.36343,2022-04-03
"2022-04-10",289.30548,299.8831,288.19464,295.07803,291.7885,281.25882,282.93906,289.70932,285.68274,282.07495,282.01413,280.9074,288.38028,283.98526,291.76376,278.7631,282.78693,281.0285,277.8936,277.84253,289.35965,284.6346,284.7808,285.7146,293.97263,280.37833,282.1102,297.6543,280.8514,287.7895,280.33737,281.77982,290.68054,284.84393,281.6414,281.2989,289.11615,282.74365,286.19922,295.642,292.45844,280.2542,285.0497,281.74713,283.6484,278.3775,287.5025,293.50934,2022-04-10
"2022-04-17",292.21524,296.07498,290.6957,287.26892,290.1363,284.81342,288.4135,293.2117,280.67804,284.98984,286.01483,280.58438,287.71075,289.24957,294.1673,280.85446,288.84302,284.0756,280.03055,275.43918,292.32324,286.30475,274.1694,282.14975,289.10205,282.60373,287.09195,297.90048,284.10065,292.2281,272.03888,286.34503,291.7509,279.59766,286.85074,284.02386,292.8881,276.77704,290.93396,298.07767,290.03647,282.6607,291.15268,277.90213,290.0688,278.629,281.73495,295.07193,2022-04-17
"2022-04-24",291.44653,299.40103,290.9838,290.0672,295.84158,281.576,284.19165,291.50208,287.25674,286.64185,286.70465,284.65784,292.42844,289.06058,293.0713,277.9866,284.8068,281.20273,280.7899,279.65536,291.4631,288.35455,283.59125,289.6664,292.64664,279.9038,282.85928,301.05386,280.88675,288.44476,277.24216,285.9008,293.79294,285.0744,283.50955,281.5564,289.783,284.2215,290.31012,298.40146,294.76004,279.48883,287.24637,283.2401,287.5327,281.60834,290.0629,294.10873,2022-04-24
"2022-05-01",293.5844,300.84433,291.99512,292.9968,295.47696,282.02878,284.61426,294.33353,288.7298,286.228,286.20148,283.7446,292.5888,290.674,294.0042,279.52786,285.24704,281.6693,279.8897,278.1331,293.2005,289.04196,287.13678,289.737,295.15018,281.31262,283.41077,299.84808,282.29355,291.72733,278.78577,285.41815,293.52066,285.83423,284.17078,281.60254,293.4253,283.42523,292.26578,296.83633,295.84857,281.5082,289.01788,284.1123,288.6569,279.37994,291.02518,295.64288,2022-05-01
"2022-05-08",295.538,301.8306,292.7915,294.0227,295.87408,283.9605,286.24277,296.29788,289.88608,286.65543,287.6163,285.98877,290.2351,291.38364,297.1893,281.923,287.22308,283.2809,283.65607,285.15784,295.52676,288.5478,291.2996,288.815,295.81833,283.31088,285.03592,302.57474,285.34332,293.89606,286.87988,287.69012,293.5498,287.333,287.0054,283.17966,295.49323,288.29053,293.13797,300.67813,296.592,284.11523,291.06552,285.43582,291.0967,284.3588,293.19867,297.65826,2022-05-08
"2022-05-15",296.958,301.30093,299.59186,290.98886,299.63638,288.342,288.30283,294.47894,287.72086,298.6193,297.19214,298.3213,301.52905,296.4835,299.16205,290.19498,289.21768,287.6481,294.11377,292.0327,297.9576,299.56934,287.81003,297.46637,292.517,290.7967,288.37338,305.06723,292.58417,291.46332,288.79102,294.8555,302.13596,285.5486,292.2659,286.5662,292.73312,292.93018,296.75784,303.34277,295.9241,292.67267,290.93063,283.82376,293.32162,295.4929,292.05627,295.93765,2022-05-15
"2022-05-22",298.7793,304.4766,297.4979,296.8814,297.2949,291.2278,295.27386,298.95343,291.5757,293.66055,294.04263,292.137,296.22604,297.20663,299.5408,286.93558,295.59048,290.79587,287.95294,286.37936,298.7983,294.91705,289.2291,294.14618,299.3748,290.35574,293.53293,304.24814,291.251,298.06714,286.61313,294.18805,298.30176,288.45013,293.77585,290.17798,298.61572,290.1858,298.22464,302.6809,299.5834,290.86063,297.48477,285.62497,296.4677,288.4759,293.68814,298.5753,2022-05-22
"2022-05-29",295.5425,305.03705,293.3209,298.45123,298.27728,289.93823,291.18643,296.90012,294.11737,291.5942,291.41208,290.53122,294.41913,292.6394,296.6994,288.8198,291.3317,289.69717,288.11758,289.95786,295.251,291.89413,293.70914,294.50684,301.13522,290.42847,290.71762,303.45508,290.40808,294.51117,292.4964,291.74786,294.72345,291.87985,291.12875,289.24442,296.37982,293.72186,293.80154,300.0435,300.60602,290.29453,292.31738,288.77515,292.40192,288.57126,296.3124,298.4396,2022-05-29
"2022-06-05",298.7668,304.77054,297.96262,297.0522,298.05228,292.48904,296.76175,299.00473,294.1575,296.80328,297.004,295.05338,297.23184,298.3254,299.0521,288.6453,297.5344,290.81326,292.89572,291.08475,298.55817,296.8367,293.1611,295.63437,299.23535,290.7461,295.30762,304.31244,293.7803,298.64743,291.36554,296.52835,298.4759,291.42325,296.18207,290.2914,298.76807,293.0881,298.4546,302.20215,299.63068,291.93207,298.4746,290.35226,297.5351,293.17657,295.05072,298.2696,2022-06-05
"2022-06-12",299.3965,310.2509,298.69135,301.74277,303.02023,293.11484,294.6423,299.44467,297.81055,295.58682,294.80978,295.47092,300.92865,296.899,300.2966,290.42963,294.80588,292.72882,290.60483,293.43695,299.4529,297.9577,295.41943,299.1372,306.4813,292.57846,294.0276,308.91183,292.20868,297.4601,293.8347,294.31522,301.54565,294.14413,293.49164,292.57254,298.72772,295.89426,297.8914,305.65326,307.08722,292.16714,296.1834,290.87192,295.24985,292.12167,300.50803,299.10794,2022-06-12
"2022-06-19",301.88657,308.38837,302.80832,296.98917,303.94528,292.8723,295.96088,301.8517,294.99374,300.46225,299.88745,300.4952,305.74048,300.96127,302.0384,290.02344,296.93887,292.2995,294.35,296.7952,302.37177,302.5257,296.60382,304.42105,300.61005,291.85416,294.83963,308.157,293.07074,300.11716,297.62677,298.46637,305.02887,289.38025,295.958,292.3482,300.98355,301.51318,301.66693,305.6097,303.64053,291.73325,299.04355,288.24634,298.37546,295.74725,301.08612,300.8589,2022-06-19
"2022-06-26",302.56723,307.0491,303.41888,303.08807,301.498,293.18124,294.45627,302.0112,298.3071,300.2949,299.96933,299.80264,302.9025,300.8399,303.1229,290.91226,295.14948,292.85263,297.6998,298.4634,303.3597,301.292,295.90457,301.7612,304.31494,293.4367,294.26407,303.55557,294.57266,298.79025,296.82022,298.72617,304.62793,296.99246,296.30914,292.26923,300.3696,299.87726,302.0048,305.50238,303.54697,293.5527,297.56744,293.59122,298.05502,298.73688,299.5078,300.27374,2022-06-26
"2022-07-03",299.36685,307.87704,299.66843,302.2759,302.26752,295.79733,297.14105,299.35205,304.14615,298.0148,297.96466,298.65918,301.1363,299.27316,299.577,294.0852,297.49295,295.71436,293.95328,295.51154,299.2545,299.19907,300.50616,302.09003,308.7127,295.971,297.0959,304.70102,294.9366,298.29623,296.7358,297.7498,301.94778,299.02127,296.95538,295.22342,298.26276,301.1994,299.80374,303.66815,307.6378,294.96796,298.58307,296.20468,298.17725,295.42145,303.34106,299.47202,2022-07-03
"2022-07-10",301.12607,308.96744,304.1163,300.2169,304.3247,295.53244,296.623,300.6242,303.37885,299.63867,299.24176,299.5214,305.0086,300.59863,301.83563,292.27563,297.26944,295.0049,294.7829,297.05762,301.3206,302.4299,300.35577,303.80957,307.34326,294.33246,296.6568,307.33005,294.66425,299.71738,298.42905,297.9776,306.44467,297.12115,297.40414,294.80365,299.92447,301.93173,301.62286,306.30832,308.64206,293.64093,298.82285,293.96124,298.5779,296.23782,305.09863,300.27707,2022-07-10
"2022-07-17",300.28122,310.98993,303.57477,305.35236,304.80267,296.4273,297.73138,299.063,306.67038,298.76328,298.472,299.2596,305.94232,300.74057,301.4929,295.2308,297.86285,296.2812,294.80533,297.3179,301.45963,302.5718,304.7274,304.55365,311.3326,296.80984,297.5869,308.68457,296.62183,298.56943,299.97012,297.88666,306.28174,301.9031,297.84634,295.7796,298.44028,302.3333,301.4671,306.3797,309.18887,296.35367,298.92264,297.93527,298.54086,295.583,305.18756,299.48196,2022-07-17
"2022-07-24",300.67865,310.88205,304.49103,305.21246,305.84933,300.69037,301.0018,299.99243,305.97028,301.3207,300.71,301.94333,306.95605,301.59653,301.99466,298.66537,301.01166,300.23752,298.81015,299.25287,301.3379,303.9017,303.65146,306.28177,310.80225,300.67123,301.27255,309.84976,299.62613,300.6734,300.09488,300.091,307.16193,301.31387,300.20602,299.7538,299.99924,304.01602,301.9173,306.8819,309.96747,299.95523,301.63345,297.53268,300.32437,299.49603,306.08795,300.05273,2022-07-24
"2022-07-31",300.51083,305.01422,302.34988,304.46823,302.11038,298.12106,298.95676,300.99994,308.25107,297.11282,297.3143,296.9338,300.58328,298.82156,301.02203,295.9045,298.94583,297.7824,294.82056,294.93082,300.6548,299.06802,303.39267,300.1208,310.42145,296.91187,298.9888,305.8685,296.05582,300.64383,296.89395,297.17072,304.97992,307.69873,297.66934,297.90396,301.19443,299.77396,300.4397,305.8826,307.16254,296.0215,299.67673,305.5391,298.05624,295.28183,303.86136,300.24927,2022-07-31
"2022-08-07",300.0814,307.726,301.7056,303.24863,304.54,298.87543,299.0605,300.3281,305.1621,300.16537,299.33905,301.32565,306.61008,299.80423,300.1897,297.1414,299.10696,298.85892,296.96222,296.90756,299.8289,302.35712,303.45963,305.38306,306.7662,299.23636,299.11652,308.08792,298.3853,300.3707,298.14014,298.85733,306.3821,302.60397,298.78537,298.3007,300.27316,302.61545,300.17303,306.16458,306.89886,298.51608,299.9802,298.36594,299.24014,297.81332,304.80692,300.14737,2022-08-07
"2022-08-14",299.17157,306.52182,300.66727,302.91916,304.0015,297.07547,298.3606,298.72867,306.01956,297.0346,296.71683,297.42905,303.73285,298.39893,299.78903,291.98752,298.45483,296.25565,293.07074,294.6584,299.4563,299.76297,305.112,303.41327,307.3418,295.32144,298.37234,305.92422,295.37646,299.01358,297.75046,296.1069,304.2165,301.3493,297.16336,296.3284,298.9207,301.60556,299.15207,304.64505,306.89404,294.2387,298.82443,299.9361,297.61792,293.76035,305.16754,299.37524,2022-08-14
"2022-08-21",299.2736,305.43018,299.94174,305.40692,301.7978,295.9227,296.0554,299.04605,307.05936,296.59244,296.7871,295.84076,301.4172,297.501,300.50046,294.3022,296.04178,295.60202,295.1331,295.34625,299.44455,297.77737,304.62338,299.55817,308.41745,295.7479,296.54776,303.85373,296.15408,296.72855,298.65323,295.97485,302.55228,303.77744,296.21063,294.93646,297.66718,299.06372,298.29776,302.80396,305.6474,295.99515,296.13596,302.03714,296.27637,294.76996,303.36404,300.282,2022-08-21
"2022-08-28",298.1547,306.83438,299.42792,304.08755,302.76825,296.4136,298.42624,298.81326,304.55005,297.84787,297.52646,297.8853,303.10397,299.0308,298.52988,292.58112,298.48517,295.62238,294.87674,296.45306,297.83942,299.72556,301.25833,303.173,309.3327,295.0261,298.0896,304.08356,295.4634,298.87234,297.70898,296.9918,301.9058,301.09586,297.34564,295.80005,298.74924,300.28485,299.9836,302.06738,306.66498,294.93365,299.1392,298.17154,298.09888,295.85028,303.41034,299.63962,2022-08-28
"2022-09-04",299.93805,309.4777,300.1147,306.19724,303.7593,294.79977,297.27118,299.17944,307.24338,297.65787,297.9168,298.02142,302.7708,298.60962,299.78732,292.99277,297.7397,294.46066,295.42572,295.85382,300.05667,298.896,304.75262,302.7182,311.45627,294.7424,296.61826,304.77228,295.08127,299.15768,298.84744,297.576,302.1955,303.89957,296.9299,294.40112,298.83908,301.21783,299.61444,301.33063,309.62964,294.3889,298.92862,300.62027,298.2097,295.8835,305.14117,299.58026,2022-09-04
